year,locationabbr,locationdesc,class,topic,question,response,break_out,break_out_category,sample_size,data_value,data_value_unit,data_value_type,datasource,classid,topicid,locationid,breakoutid,breakoutcategoryid,questionid,responseid,display_order,data_value_footnote_symbol,data_value_footnote
2020,US,"All States, DC and Territories (median) **",Days of Poor Health,Healthy Days,Days when mental health status not good (variable calculated from one or more BRFSS questions),14+ days when mental health not good,Overall,Overall,53,13.1,%,Crude Prevalence,BRFSS,CLASS20,TOPIC71,99,BO1,CAT1,_MENT14D,RESP224,1,,
2020,US,"All States, DC and Territories (median) **",Days of Poor Health,Healthy Days,Days when physical health status not good (variable calculated from one or more BRFSS questions),Zero days when physical health not good,Overall,Overall,53,71.9,%,Crude Prevalence,BRFSS,CLASS20,TOPIC71,99,BO1,CAT1,_PHYS14D,RESP219,1,,
2020,US,"All States, DC and Territories (median) **",Days of Poor Health,Healthy Days,Days when physical health status not good (variable calculated from one or more BRFSS questions),1-13 days when physical health not good,Overall,Overall,53,18.4,%,Crude Prevalence,BRFSS,CLASS20,TOPIC71,99,BO1,CAT1,_PHYS14D,RESP220,1,,
2020,US,"All States, DC and Territories (median) **",Days of Poor Health,Healthy Days,Days when physical health status not good (variable calculated from one or more BRFSS questions),14+ days when physical health not good,Overall,Overall,53,9.9,%,Crude Prevalence,BRFSS,CLASS20,TOPIC71,99,BO1,CAT1,_PHYS14D,RESP221,1,,
2022,US,"All States, DC and Territories (median) **",Tobacco Use,Smoker Status,Four Level Smoking Status (variable calculated from one or more BRFSS questions),Never smoked,Overall,Overall,54,60.9,%,Crude Prevalence,BRFSS,CLASS17,TOPIC55,99,BO1,CAT1,_SMOKER3,RESP071,4287,**,** Median value reported with no confidence intervals.
2022,US,"All States, DC and Territories (median) **",Tobacco Use,Smoker Status,Four Level Smoking Status (variable calculated from one or more BRFSS questions),Smoke everyday,Overall,Overall,54,9.8,%,Crude Prevalence,BRFSS,CLASS17,TOPIC55,99,BO1,CAT1,_SMOKER3,RESP068,4284,**,** Median value reported with no confidence intervals.
2022,US,"All States, DC and Territories (median) **",Tobacco Use,Smoker Status,Four Level Smoking Status (variable calculated from one or more BRFSS questions),Smoke some days,Overall,Overall,54,3.9,%,Crude Prevalence,BRFSS,CLASS17,TOPIC55,99,BO1,CAT1,_SMOKER3,RESP069,4285,**,** Median value reported with no confidence intervals.
2022,US,"All States, DC and Territories (median) **",Women's Health,Mammogram,Women aged 40+ who have had a mammogram within the past two years (variable calculated from one or more BRFSS questions),No,Overall,Overall,54,29.8,%,Crude Prevalence,BRFSS,CLASS18,TOPIC37,99,BO1,CAT1,_RFMAM22,RESP054,4177,**,** Median value reported with no confidence intervals.
2022,US,"All States, DC and Territories (median) **",Women's Health,Mammogram,Women aged 40+ who have had a mammogram within the past two years (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,54,70.2,%,Crude Prevalence,BRFSS,CLASS18,TOPIC37,99,BO1,CAT1,_RFMAM22,RESP046,4176,**,** Median value reported with no confidence intervals.
2021,US,"All States, DC and Territories (median) **",Alcohol Consumption,Alcohol Consumption,Adults who have had at least one drink of alcohol within the past 30 days,Yes,Overall,Overall,53,53.2,%,Crude Prevalence,BRFSS,CLASS01,TOPIC03,99,BO1,CAT1,DRNKANY5,RESP046,1169,**,** Median value reported with no confidence intervals.
2021,US,"All States, DC and Territories (median) **",Alcohol Consumption,Alcohol Consumption,Adults who have had at least one drink of alcohol within the past 30 days,No,Overall,Overall,53,46.8,%,Crude Prevalence,BRFSS,CLASS01,TOPIC03,99,BO1,CAT1,DRNKANY5,RESP054,1170,**,** Median value reported with no confidence intervals.
2021,US,"All States, DC and Territories (median) **",Alcohol Consumption,Binge Drinking,"Binge drinkers (males having five or more drinks on one occasion, females having four or more drinks on one occasion) (variable calculated from one or more BRFSS questions)",Yes,Overall,Overall,53,15.3,%,Crude Prevalence,BRFSS,CLASS01,TOPIC07,99,BO1,CAT1,_RFBING5,RESP046,3934,**,** Median value reported with no confidence intervals.
2021,US,"All States, DC and Territories (median) **",Alcohol Consumption,Binge Drinking,"Binge drinkers (males having five or more drinks on one occasion, females having four or more drinks on one occasion) (variable calculated from one or more BRFSS questions)",No,Overall,Overall,53,84.7,%,Crude Prevalence,BRFSS,CLASS01,TOPIC07,99,BO1,CAT1,_RFBING5,RESP054,3935,**,** Median value reported with no confidence intervals.
2021,US,"All States, DC and Territories (median) **",Alcohol Consumption,Heavy Drinking,Heavy drinkers (adult men having more than 14 drinks per week and adult women having more than 7 drinks per week) (variable calculated from one or more BRFSS questions),Do not meet criteria for heavy drinking,Overall,Overall,53,93.8,%,Crude Prevalence,BRFSS,CLASS01,TOPIC30,99,BO1,CAT1,_RFDRHV7,RESP205,4046,**,** Median value reported with no confidence intervals.
2021,US,"All States, DC and Territories (median) **",Alcohol Consumption,Heavy Drinking,Heavy drinkers (adult men having more than 14 drinks per week and adult women having more than 7 drinks per week) (variable calculated from one or more BRFSS questions),Meet criteria for heavy drinking,Overall,Overall,53,6.2,%,Crude Prevalence,BRFSS,CLASS01,TOPIC30,99,BO1,CAT1,_RFDRHV7,RESP206,4047,**,** Median value reported with no confidence intervals.
2021,US,"All States, DC and Territories (median) **",Cholesterol Awareness,Cholesterol Checked,Adults who have had their blood cholesterol checked within the last five years (variable calculated from one or more BRFSS questions),Checked in past 5 years,Overall,Overall,53,85.3,%,Crude Prevalence,BRFSS,CLASS02,TOPIC11,99,BO1,CAT1,_CHOLCH3,RESP072,3084,**,** Median value reported with no confidence intervals.
2021,US,"All States, DC and Territories (median) **",Cholesterol Awareness,Cholesterol Checked,Adults who have had their blood cholesterol checked within the last five years (variable calculated from one or more BRFSS questions),Not Checked in past 5 years,Overall,Overall,53,3.4,%,Crude Prevalence,BRFSS,CLASS02,TOPIC11,99,BO1,CAT1,_CHOLCH3,RESP073,3085,**,** Median value reported with no confidence intervals.
2021,US,"All States, DC and Territories (median) **",Cholesterol Awareness,Cholesterol Checked,Adults who have had their blood cholesterol checked within the last five years (variable calculated from one or more BRFSS questions),Never Checked,Overall,Overall,53,10.7,%,Crude Prevalence,BRFSS,CLASS02,TOPIC11,99,BO1,CAT1,_CHOLCH3,RESP074,3086,**,** Median value reported with no confidence intervals.
2021,US,"All States, DC and Territories (median) **",Cholesterol Awareness,Cholesterol High,Adults who have had their blood cholesterol checked and have been told it was high (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,53,35.6,%,Crude Prevalence,BRFSS,CLASS02,TOPIC12,99,BO1,CAT1,_RFCHOL3,RESP046,3991,**,** Median value reported with no confidence intervals.
2021,US,"All States, DC and Territories (median) **",Cholesterol Awareness,Cholesterol High,Adults who have had their blood cholesterol checked and have been told it was high (variable calculated from one or more BRFSS questions),No,Overall,Overall,53,64.4,%,Crude Prevalence,BRFSS,CLASS02,TOPIC12,99,BO1,CAT1,_RFCHOL3,RESP054,3990,**,** Median value reported with no confidence intervals.
2021,US,"All States, DC and Territories (median) **",Chronic Health Indicators,Arthritis,Adults who have been told they have arthritis (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,53,25.4,%,Crude Prevalence,BRFSS,CLASS03,TOPIC05,99,BO1,CAT1,_DRDXAR3,RESP046,3224,**,** Median value reported with no confidence intervals.
2021,US,"All States, DC and Territories (median) **",Chronic Health Indicators,Arthritis,Adults who have been told they have arthritis (variable calculated from one or more BRFSS questions),No,Overall,Overall,53,74.6,%,Crude Prevalence,BRFSS,CLASS03,TOPIC05,99,BO1,CAT1,_DRDXAR3,RESP054,3225,**,** Median value reported with no confidence intervals.
2021,US,"All States, DC and Territories (median) **",Chronic Health Indicators,Arthritis,Are you now limited in any way in any of your usual activities because of arthritis? (variable calculated from one or more BRFSS questions),"Have arthritis, have limited usual activities",Overall,Overall,53,10.9,%,Crude Prevalence,BRFSS,CLASS03,TOPIC05,99,BO1,CAT1,_LMTACT3,RESP085,3438,**,** Median value reported with no confidence intervals.
2021,US,"All States, DC and Territories (median) **",Chronic Health Indicators,Arthritis,Are you now limited in any way in any of your usual activities because of arthritis? (variable calculated from one or more BRFSS questions),"Have arthritis, no limited usual activities",Overall,Overall,53,15.4,%,Crude Prevalence,BRFSS,CLASS03,TOPIC05,99,BO1,CAT1,_LMTACT3,RESP086,3439,**,** Median value reported with no confidence intervals.
2021,US,"All States, DC and Territories (median) **",Chronic Health Indicators,Arthritis,Are you now limited in any way in any of your usual activities because of arthritis? (variable calculated from one or more BRFSS questions),Not told they have arthritis,Overall,Overall,53,74.9,%,Crude Prevalence,BRFSS,CLASS03,TOPIC05,99,BO1,CAT1,_LMTACT3,RESP089,3440,**,** Median value reported with no confidence intervals.
2021,US,"All States, DC and Territories (median) **",Chronic Health Indicators,Arthritis,Do arthritis or joint symptoms now affect whether you work? (variable calculated from one or more BRFSS questions),Have arthritis and have limited work,Overall,Overall,53,7.6,%,Crude Prevalence,BRFSS,CLASS03,TOPIC05,99,BO1,CAT1,_LMTWRK3,RESP087,3522,**,** Median value reported with no confidence intervals.
2021,US,"All States, DC and Territories (median) **",Chronic Health Indicators,Arthritis,Do arthritis or joint symptoms now affect whether you work? (variable calculated from one or more BRFSS questions),Have arthritis and no limited work,Overall,Overall,53,17.8,%,Crude Prevalence,BRFSS,CLASS03,TOPIC05,99,BO1,CAT1,_LMTWRK3,RESP088,3523,**,** Median value reported with no confidence intervals.
2021,US,"All States, DC and Territories (median) **",Chronic Health Indicators,Arthritis,Do arthritis or joint symptoms now affect whether you work? (variable calculated from one or more BRFSS questions),Not told they have arthritis,Overall,Overall,53,74.9,%,Crude Prevalence,BRFSS,CLASS03,TOPIC05,99,BO1,CAT1,_LMTWRK3,RESP089,3524,**,** Median value reported with no confidence intervals.
2021,US,"All States, DC and Territories (median) **",Chronic Health Indicators,Asthma,Adults who have been told they currently have asthma (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,53,9.8,%,Crude Prevalence,BRFSS,CLASS03,TOPIC06,99,BO1,CAT1,_CASTHM1,RESP046,2860,**,** Median value reported with no confidence intervals.
2021,US,"All States, DC and Territories (median) **",Chronic Health Indicators,Asthma,Adults who have been told they currently have asthma (variable calculated from one or more BRFSS questions),No,Overall,Overall,53,90.2,%,Crude Prevalence,BRFSS,CLASS03,TOPIC06,99,BO1,CAT1,_CASTHM1,RESP054,2861,**,** Median value reported with no confidence intervals.
2021,US,"All States, DC and Territories (median) **",Chronic Health Indicators,Asthma,Adults who have ever been told they have asthma (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,53,14.9,%,Crude Prevalence,BRFSS,CLASS03,TOPIC06,99,BO1,CAT1,_LTASTH1,RESP046,3606,**,** Median value reported with no confidence intervals.
2021,US,"All States, DC and Territories (median) **",Chronic Health Indicators,Asthma,Adults who have ever been told they have asthma (variable calculated from one or more BRFSS questions),No,Overall,Overall,53,85.1,%,Crude Prevalence,BRFSS,CLASS03,TOPIC06,99,BO1,CAT1,_LTASTH1,RESP054,3607,**,** Median value reported with no confidence intervals.
2021,US,"All States, DC and Territories (median) **",Chronic Health Indicators,Cardiovascular Disease,Respondents that have ever reported having coronary heart disease (chd) or myocardial infarction (mi) (variable calculated from one or more BRFSS questions),Reported having MI or CHD,Overall,Overall,53,5.9,%,Crude Prevalence,BRFSS,CLASS03,TOPIC10,99,BO1,CAT1,_MICHD,RESP203,3746,**,** Median value reported with no confidence intervals.
2021,US,"All States, DC and Territories (median) **",Chronic Health Indicators,Cardiovascular Disease,Respondents that have ever reported having coronary heart disease (chd) or myocardial infarction (mi) (variable calculated from one or more BRFSS questions),Did not report having MI or CHD,Overall,Overall,53,94.1,%,Crude Prevalence,BRFSS,CLASS03,TOPIC10,99,BO1,CAT1,_MICHD,RESP204,3747,**,** Median value reported with no confidence intervals.
2021,US,"All States, DC and Territories (median) **",Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,53,3.8,%,Crude Prevalence,BRFSS,CLASS03,TOPIC10,99,BO1,CAT1,CVDCRHD4,RESP046,609,**,** Median value reported with no confidence intervals.
2021,US,"All States, DC and Territories (median) **",Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,No,Overall,Overall,53,96.2,%,Crude Prevalence,BRFSS,CLASS03,TOPIC10,99,BO1,CAT1,CVDCRHD4,RESP054,610,**,** Median value reported with no confidence intervals.
2021,US,"All States, DC and Territories (median) **",Chronic Health Indicators,Cardiovascular Disease,Ever told you had a heart attack (myocardial infarction)?,Yes,Overall,Overall,53,4,%,Crude Prevalence,BRFSS,CLASS03,TOPIC10,99,BO1,CAT1,CVDINFR4,RESP046,665,**,** Median value reported with no confidence intervals.
2021,US,"All States, DC and Territories (median) **",Chronic Health Indicators,Cardiovascular Disease,Ever told you had a heart attack (myocardial infarction)?,No,Overall,Overall,53,96,%,Crude Prevalence,BRFSS,CLASS03,TOPIC10,99,BO1,CAT1,CVDINFR4,RESP054,666,**,** Median value reported with no confidence intervals.
2021,US,"All States, DC and Territories (median) **",Chronic Health Indicators,Cardiovascular Disease,Ever told you had a stroke?,Yes,Overall,Overall,53,3,%,Crude Prevalence,BRFSS,CLASS03,TOPIC10,99,BO1,CAT1,CVDSTRK3,RESP046,721,**,** Median value reported with no confidence intervals.
2021,US,"All States, DC and Territories (median) **",Chronic Health Indicators,Cardiovascular Disease,Ever told you had a stroke?,No,Overall,Overall,53,97,%,Crude Prevalence,BRFSS,CLASS03,TOPIC10,99,BO1,CAT1,CVDSTRK3,RESP054,722,**,** Median value reported with no confidence intervals.
2021,US,"All States, DC and Territories (median) **",Chronic Health Indicators,COPD,Ever told you have COPD?,Yes,Overall,Overall,53,6.1,%,Crude Prevalence,BRFSS,CLASS03,TOPIC14,99,BO1,CAT1,CHCCOPD3,RESP046,245,**,** Median value reported with no confidence intervals.
2021,US,"All States, DC and Territories (median) **",Chronic Health Indicators,COPD,Ever told you have COPD?,No,Overall,Overall,53,94,%,Crude Prevalence,BRFSS,CLASS03,TOPIC14,99,BO1,CAT1,CHCCOPD3,RESP054,246,**,** Median value reported with no confidence intervals.
2021,US,"All States, DC and Territories (median) **",Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,Overall,Overall,53,20.4,%,Crude Prevalence,BRFSS,CLASS03,TOPIC17,99,BO1,CAT1,ADDEPEV3,RESP046,1,**,** Median value reported with no confidence intervals.
2021,US,"All States, DC and Territories (median) **",Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,Overall,Overall,53,79.6,%,Crude Prevalence,BRFSS,CLASS03,TOPIC17,99,BO1,CAT1,ADDEPEV3,RESP054,2,**,** Median value reported with no confidence intervals.
2021,US,"All States, DC and Territories (median) **",Chronic Health Indicators,Diabetes,Have you ever been told by a doctor that you have diabetes?,Yes,Overall,Overall,53,11.1,%,Crude Prevalence,BRFSS,CLASS03,TOPIC18,99,BO1,CAT1,DIABETE4,RESP046,889,**,** Median value reported with no confidence intervals.
2021,US,"All States, DC and Territories (median) **",Chronic Health Indicators,Diabetes,Have you ever been told by a doctor that you have diabetes?,"Yes, pregnancy-related",Overall,Overall,53,0.9,%,Crude Prevalence,BRFSS,CLASS03,TOPIC18,99,BO1,CAT1,DIABETE4,RESP051,890,**,** Median value reported with no confidence intervals.
2021,US,"All States, DC and Territories (median) **",Chronic Health Indicators,Diabetes,Have you ever been told by a doctor that you have diabetes?,"No, pre-diabetes or borderline diabetes",Overall,Overall,53,1.9,%,Crude Prevalence,BRFSS,CLASS03,TOPIC18,99,BO1,CAT1,DIABETE4,RESP052,892,**,** Median value reported with no confidence intervals.
2021,US,"All States, DC and Territories (median) **",Chronic Health Indicators,Diabetes,Have you ever been told by a doctor that you have diabetes?,No,Overall,Overall,53,85.3,%,Crude Prevalence,BRFSS,CLASS03,TOPIC18,99,BO1,CAT1,DIABETE4,RESP054,891,**,** Median value reported with no confidence intervals.
2021,US,"All States, DC and Territories (median) **",Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,Overall,Overall,53,2.9,%,Crude Prevalence,BRFSS,CLASS03,TOPIC35,99,BO1,CAT1,CHCKDNY2,RESP046,301,**,** Median value reported with no confidence intervals.
2021,US,"All States, DC and Territories (median) **",Chronic Health Indicators,Kidney,Ever told you have kidney disease?,No,Overall,Overall,53,97.1,%,Crude Prevalence,BRFSS,CLASS03,TOPIC35,99,BO1,CAT1,CHCKDNY2,RESP054,302,**,** Median value reported with no confidence intervals.
2021,US,"All States, DC and Territories (median) **",Chronic Health Indicators,Other Cancer,Ever told you had any other types of cancer?,Yes,Overall,Overall,53,7.5,%,Crude Prevalence,BRFSS,CLASS03,TOPIC40,99,BO1,CAT1,CHCOCNCR,RESP046,357,**,** Median value reported with no confidence intervals.
